,mol_path,group,msg
933,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EHOBIN_2.xyz,metal,NO_METAL
934,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJEDUV_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
935,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJOGAL_0.xyz,metal,NO_METAL
936,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJOGAL_1.xyz,metal,NO_METAL
937,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJOXIN_0.xyz,metal,NO_METAL
938,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJOXIN_1.xyz,metal,NO_METAL
939,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJUTIN_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
940,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJUTIN_1.xyz,metal,NO_METAL
941,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJUVAH_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
942,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EJUVAH_1.xyz,metal,NO_METAL
943,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EKETUJ_0.xyz,valid,VALID
944,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EKEXOJ_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
945,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EKEXOJ_1.xyz,topolocial,NOT_A_MONOMER
946,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ELAGIH_0.xyz,metal,NO_METAL
947,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ELAGIH_1.xyz,metal,NO_METAL
948,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMCORR_0.xyz,metal,NO_METAL
949,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMCORR_1.xyz,metal,NO_METAL
950,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMEFEH_0.xyz,metal,NO_METAL
951,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMEPAQ_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
952,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMEPAQ_1.xyz,metal,NO_METAL
953,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMEPEU_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
954,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMEPEU_1.xyz,metal,NO_METAL
955,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMEPEU_2.xyz,metal,NO_METAL
956,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMIYOR_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
957,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMPORP10_0.xyz,metal,NO_METAL
958,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EMPORP10_1.xyz,metal,NO_METAL
959,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENAFOQ_0.xyz,metal,NO_METAL
960,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENAFOQ_1.xyz,metal,NO_METAL
961,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENAFOQ_2.xyz,metal,NO_METAL
962,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENAFUW_0.xyz,metal,NO_METAL
963,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENAFUW_1.xyz,metal,NO_METAL
964,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENAFUW_2.xyz,metal,NO_METAL
965,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENAGAD_0.xyz,metal,NO_METAL
966,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENAGAD_1.xyz,metal,NO_METAL
967,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENEMUF_0.xyz,metal,NO_METAL
968,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENOPAB_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
969,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENOPAB_1.xyz,metal,NO_METAL
970,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENOPIJ_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
971,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ENOPIJ_1.xyz,topolocial,NOT_CONNECTED_MOLECULE
972,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPEVOL_0.xyz,charge,TOO_LARGE_COUNTER_MOL
973,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPEVOL_1.xyz,metal,NO_METAL
974,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPINUO_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
975,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPISUS_0.xyz,metal,NO_METAL
976,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPISUS_1.xyz,metal,NO_METAL
977,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPITAZ_0.xyz,metal,NO_METAL
978,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPITAZ_1.xyz,metal,NO_METAL
979,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPITAZ_2.xyz,metal,NO_METAL
980,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPITED01_0.xyz,metal,NO_METAL
981,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPOFEW_0.xyz,metal,NO_METAL
982,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EPOSIM_0.xyz,metal,NO_METAL
983,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EQAHEM_0.xyz,topolocial,NOT_A_MONOMER
984,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EQAHEM_1.xyz,charge,TOO_LARGE_COUNTER_MOL
985,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EQAHEM_2.xyz,metal,NO_METAL
986,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EQUFON_0.xyz,valid,VALID
987,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EQUFON_1.xyz,metal,NO_METAL
988,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EQUZAS_0.xyz,topolocial,NOT_SATURATED
989,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EQUZEW_0.xyz,topolocial,NOT_SATURATED
990,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EQUZEW_1.xyz,metal,NO_METAL
991,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERATIA_0.xyz,topolocial,BIDENTATE_MACROCYCLE_SUBS
992,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERATIA_1.xyz,metal,NO_METAL
993,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERATOG_0.xyz,topolocial,BIDENTATE_MACROCYCLE_SUBS
994,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERATOG_1.xyz,metal,NO_METAL
995,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERECUZ_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
996,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREDEK_0.xyz,charge,COUNTER_MOL_ODD_NUMBER_OF_ELECTRONS
997,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREDEK_1.xyz,metal,NO_METAL
998,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREDIO_0.xyz,valid,VALID
999,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREDOU_0.xyz,charge,COUNTER_MOL_ODD_NUMBER_OF_ELECTRONS
1000,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREDOU_1.xyz,metal,NO_METAL
1001,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREDOU_2.xyz,metal,NO_METAL
1002,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREDUA_0.xyz,valid,VALID
1003,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREFAI_0.xyz,valid,VALID
1004,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EREFAI_1.xyz,metal,NO_METAL
1005,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERESIG_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1006,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERESIG_1.xyz,metal,NO_METAL
1007,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERESIG_2.xyz,metal,NO_METAL
1008,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERIREF_0.xyz,topolocial,NOT_A_MONOMER
1009,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ERIREF_1.xyz,metal,NO_METAL
1010,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EROJEC_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1011,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EROJEC_1.xyz,charge,TOO_LARGE_COUNTER_MOL
1012,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EROLAB_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
1013,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESOJED_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1014,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESOJED_1.xyz,metal,NO_METAL
1015,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESOTEM_0.xyz,topolocial,NOT_A_MONOMER
1016,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESOTEM_1.xyz,metal,NO_METAL
1017,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESOTIQ_0.xyz,topolocial,NOT_A_MONOMER
1018,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESOTIQ_1.xyz,metal,NO_METAL
1019,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESUWAR_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1020,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESUWAR_1.xyz,metal,NO_METAL
1021,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ESUWAR_2.xyz,metal,NO_METAL
1022,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ETISEI_0.xyz,valid,VALID
1023,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ETISEI_1.xyz,metal,NO_METAL
1024,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ETISIM_0.xyz,valid,VALID
1025,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ETISIM_1.xyz,metal,NO_METAL
1026,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ETOVOZ_0.xyz,topolocial,NOT_A_MONOMER
1027,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ETUKOW_0.xyz,valid,VALID
1028,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ETUKOW_1.xyz,metal,NO_METAL
1029,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/ETUKOW_2.xyz,metal,NO_METAL
1030,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EVAFEM_0.xyz,topolocial,NOT_A_MONOMER
1031,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EVAFEM_1.xyz,metal,NO_METAL
1032,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EVIGEX_0.xyz,metal,NO_METAL
1033,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EVIGEX_1.xyz,metal,NO_METAL
1034,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWAWOP_0.xyz,topolocial,NOT_A_MONOMER
1035,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWAWOP_1.xyz,metal,NO_METAL
1036,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWAWOP_2.xyz,metal,NO_METAL
1037,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWICIW_0.xyz,metal,NO_METAL
1038,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWICIW_1.xyz,metal,NO_METAL
1039,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOBEX_0.xyz,topolocial,NOT_A_MONOMER
1040,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOFAX_0.xyz,topolocial,NOT_A_MONOMER
1041,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOFAX_1.xyz,metal,NO_METAL
1042,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOFEB_0.xyz,topolocial,NOT_A_MONOMER
1043,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOFEB_1.xyz,metal,NO_METAL
1044,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOFEB_2.xyz,metal,NO_METAL
1045,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOFEB_3.xyz,metal,NO_METAL
1046,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMAG_0.xyz,topolocial,NOT_A_MONOMER
1047,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMAG_1.xyz,metal,NO_METAL
1048,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMAG_2.xyz,metal,NO_METAL
1049,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMEK_0.xyz,topolocial,NOT_A_MONOMER
1050,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMEK_1.xyz,metal,NO_METAL
1051,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMEK_2.xyz,metal,NO_METAL
1052,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMEK_3.xyz,metal,NO_METAL
1053,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMEK_4.xyz,metal,NO_METAL
1054,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMIO_0.xyz,topolocial,NOT_A_MONOMER
1055,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMIO_1.xyz,metal,NO_METAL
1056,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMIO_2.xyz,metal,NO_METAL
1057,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMIO_3.xyz,metal,NO_METAL
1058,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWOMIO_4.xyz,metal,NO_METAL
1059,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWURIZ_0.xyz,charge,COUNTER_MOL_ODD_NUMBER_OF_ELECTRONS
1060,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWURIZ_1.xyz,metal,NO_METAL
1061,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWURIZ_2.xyz,metal,NO_METAL
1062,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWURUL_0.xyz,valid,VALID
1063,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWUSAS_0.xyz,valid,VALID
1064,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWUTUN_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1065,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWUTUN_1.xyz,topolocial,NOT_A_MONOMER
1066,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWUTUN_2.xyz,metal,NO_METAL
1067,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWUTUN_3.xyz,metal,NO_METAL
1068,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWUTUN_4.xyz,metal,NO_METAL
1069,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWUTUN_5.xyz,metal,NO_METAL
1070,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EWUTUN_6.xyz,metal,NO_METAL
1071,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EXACOV_0.xyz,topolocial,NOT_SATURATED
1072,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EXAKET_0.xyz,metal,NO_METAL
1073,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EXAKET_1.xyz,metal,NO_METAL
1074,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EXAKET_2.xyz,metal,NO_METAL
1075,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EXAKET_3.xyz,metal,NO_METAL
1076,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EXAKET_4.xyz,metal,NO_METAL
1077,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EYIHOJ_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1078,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EYIHOJ_1.xyz,metal,NO_METAL
1079,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EYIPOS_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1080,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EYIPUY_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
1081,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EYIPUY_1.xyz,metal,NO_METAL
1082,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EYIQAF_0.xyz,metal,NO_METAL
1083,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EZETUB_0.xyz,metal,NO_METAL
1084,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EZOGEF_0.xyz,topolocial,NOT_A_MONOMER
1085,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EZOGEF_1.xyz,metal,NO_METAL
1086,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EZOGIJ_0.xyz,topolocial,NOT_A_MONOMER
1087,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EZOGIJ_1.xyz,metal,NO_METAL
1088,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EZOGIJ_2.xyz,metal,NO_METAL
1089,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/EZOGIJ_3.xyz,metal,NO_METAL
1090,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FABKUS_0.xyz,metal,NO_METAL
1091,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FABKUS_1.xyz,metal,NO_METAL
1092,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FABKUS_2.xyz,metal,NO_METAL
1093,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FABKUS_3.xyz,metal,NO_METAL
1094,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FABKUS_4.xyz,metal,NO_METAL
1095,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FABKUS_5.xyz,metal,NO_METAL
1096,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FABKUS_6.xyz,metal,NO_METAL
1097,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FABKUS_7.xyz,metal,NO_METAL
1098,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAFROV_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
1099,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAFWAM_0.xyz,metal,NO_METAL
1100,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAFWEQ_0.xyz,topolocial,BIDENTATE_MACROCYCLE_SUBS
1101,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAFWEQ_1.xyz,metal,NO_METAL
1102,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAFWUG_0.xyz,topolocial,NOT_A_MONOMER
1103,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAFXAN_0.xyz,metal,NO_METAL
1104,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAGRAH_0.xyz,topolocial,NOT_A_MONOMER
1105,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAHXOB_0.xyz,topolocial,PYRROLE_NOT_BOUND_TO_METAL
1106,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAJKIK_0.xyz,topolocial,DOESNT_HAVE_METAL
1107,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAJXAQ_0.xyz,topolocial,PYRROLE_NOT_BOUND_TO_METAL
1108,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAJXAQ_1.xyz,metal,NO_METAL
1109,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAJXAQ_2.xyz,metal,NO_METAL
1110,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAJXAQ_3.xyz,metal,NO_METAL
1111,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKGEH01_0.xyz,metal,NO_METAL
1112,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKGEH01_1.xyz,metal,NO_METAL
1113,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKGEH01_2.xyz,metal,NO_METAL
1114,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKGOO_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1115,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKGOO_1.xyz,metal,NO_METAL
1116,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKGOR_0.xyz,metal,NO_METAL
1117,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKGUU_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1118,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKHAE_0.xyz,metal,NO_METAL
1119,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKHOP_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1120,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAKHOP_1.xyz,metal,NO_METAL
1121,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAMSUL_0.xyz,charge,TOO_LARGE_COUNTER_MOL
1122,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAMSUL_1.xyz,metal,NO_METAL
1123,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAMTAS_0.xyz,valid,VALID
1124,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAMTEW_0.xyz,valid,VALID
1125,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAMTEW_1.xyz,metal,NO_METAL
1126,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAMTIA_0.xyz,valid,VALID
1127,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAMTIA_1.xyz,metal,NO_METAL
1128,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAPCAC_0.xyz,valid,VALID
1129,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAPCEG_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1130,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAPCEG_1.xyz,metal,NO_METAL
1131,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAQVUR_0.xyz,topolocial,NOT_A_MONOMER
1132,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAQVUR_1.xyz,metal,NO_METAL
1133,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FAQXUT_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
1134,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FARJIU_0.xyz,valid,VALID
1135,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FASSIB_0.xyz,topolocial,NOT_SATURATED
1136,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FATDUA_0.xyz,topolocial,HAS_MORE_THAN_4_PYRROLES
1137,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/FATDUA_1.xyz,metal,NO_METAL
