,Unnamed: 0,positive_current,negative_current,total_current,acid_sqrt(J^2),acid_current,width,height,bond_start,bond_end,mapped_bond_start,mapped_bond_end,sid
23,23,5.66867,-30.651779,-24.983109,0.172661,4.865483,1.5,1.5,36,1,24,22,LAXBER
24,24,8.502757,-19.016752,-10.513995,0.11716,3.301507,1.5,1.5,1,2,22,1,LAXBER
25,25,24.84486,-9.48175,15.36311,0.134612,3.793289,1.5,1.5,63,1,14,22,LAXBER
26,26,5.704732,-30.453371,-24.748638,0.171258,4.825939,1.5,1.5,34,36,23,24,LAXBER
27,27,9.248376,-26.1152,-16.866824,0.140986,3.97289,1.5,1.5,64,34,17,23,LAXBER
28,28,9.921145,-9.725893,0.195252,0.098249,2.768589,1.5,1.5,64,24,17,-1,LAXBER
29,29,9.626406,-9.256898,0.369509,0.095539,2.692242,1.5,1.5,63,24,14,-1,LAXBER
30,30,9.497549,-9.588665,-0.091117,0.09595,2.703807,1.5,1.5,88,24,9,-1,LAXBER
31,31,9.52818,-9.587149,-0.058969,0.096536,2.72032,1.5,1.5,65,24,16,-1,LAXBER
32,32,15.52724,-9.891829,5.635411,0.095189,2.68236,2.0,1.5,3,2,15,1,LAXBER
33,33,15.769365,-9.364328,6.405037,0.110736,3.120467,2.0,1.5,105,3,13,15,LAXBER
34,34,29.510906,-7.414497,22.096409,0.170734,4.811195,2.0,1.5,106,105,12,13,LAXBER
35,35,6.090527,-29.825391,-23.734864,0.132146,3.723789,2.0,1.5,25,65,5,16,LAXBER
36,36,28.248602,-7.676594,20.572008,0.164241,4.628212,2.0,1.5,25,106,5,12,LAXBER
37,37,5.143245,-25.109758,-19.966513,0.118917,3.351003,2.0,1.5,25,26,5,3,LAXBER
38,38,4.971356,-25.459931,-20.488575,0.103954,2.929367,2.0,1.5,26,28,3,4,LAXBER
39,39,5.427182,-24.711721,-19.284539,0.118494,3.339084,2.0,1.5,28,69,4,2,LAXBER
40,40,3.072993,-39.844702,-36.771709,0.180878,5.097024,2.0,1.5,69,70,2,6,LAXBER
41,41,28.704566,-7.302672,21.401894,0.169767,4.78394,2.0,1.5,71,70,7,6,LAXBER
42,42,23.087553,-10.906601,12.180952,0.134877,3.800752,2.0,1.5,88,71,9,7,LAXBER
43,43,5.42068,-23.655738,-18.235057,0.121968,3.436997,2.0,1.5,71,72,7,8,LAXBER
44,44,16.546512,-9.04354,7.502972,0.101452,2.858859,2.0,1.5,73,72,10,8,LAXBER
45,45,14.792374,-9.909172,4.883202,0.109716,3.091722,2.0,1.5,74,73,11,10,LAXBER
46,46,29.688937,-6.86205,22.826887,0.170526,4.805329,2.0,1.5,75,74,21,11,LAXBER
47,47,5.815385,-31.40763,-25.592245,0.138272,3.896417,2.0,1.5,88,74,9,11,LAXBER
48,48,5.993342,-30.611599,-24.618257,0.137639,3.878595,2.0,1.5,63,105,14,13,LAXBER
49,49,6.140738,-29.766168,-23.625431,0.133152,3.752133,2.0,1.5,65,69,16,2,LAXBER
50,50,29.433855,-7.046878,22.386977,0.170225,4.796837,2.0,1.5,76,75,18,21,LAXBER
51,51,5.480511,-24.34713,-18.86662,0.117247,3.303954,2.0,1.5,76,77,18,19,LAXBER
52,52,21.918049,-10.958353,10.959695,0.132877,3.74439,2.0,1.5,64,76,17,18,LAXBER
53,53,16.046682,-9.414243,6.632439,0.097463,2.746447,2.0,1.5,32,77,20,19,LAXBER
54,54,15.064189,-9.72563,5.338559,0.109456,3.084397,2.0,1.5,34,32,23,20,LAXBER
55,55,3.035612,-40.944842,-37.90923,0.184913,5.210726,2.0,1.5,36,1,24,22,LAXBER
56,56,5.278677,-25.222561,-19.943884,0.120157,3.385966,2.0,1.5,1,2,22,1,LAXBER
57,57,21.883655,-11.138716,10.74494,0.131219,3.697677,2.0,1.5,63,1,14,22,LAXBER
58,58,3.047822,-40.302554,-37.254732,0.182825,5.151899,2.0,1.5,34,36,23,24,LAXBER
59,59,5.897786,-31.210415,-25.312629,0.142788,4.023688,2.0,1.5,64,34,17,23,LAXBER
60,60,6.949935,-12.348623,-5.398687,0.095912,2.702739,2.0,1.5,64,24,17,-1,LAXBER
61,61,6.558217,-12.180975,-5.622758,0.093555,2.636314,2.0,1.5,63,24,14,-1,LAXBER
62,62,6.454874,-12.848341,-6.393467,0.095254,2.68421,2.0,1.5,88,24,9,-1,LAXBER
63,63,6.564579,-12.413792,-5.849213,0.094517,2.663435,2.0,1.5,65,24,16,-1,LAXBER
64,64,10.696705,-9.874824,0.821881,0.080806,2.277074,2.5,1.5,3,2,15,1,LAXBER
65,65,10.716035,-9.438776,1.277259,0.089779,2.529926,2.5,1.5,105,3,13,15,LAXBER
66,66,20.298297,-7.863236,12.435061,0.144241,4.064639,2.5,1.5,106,105,12,13,LAXBER
67,67,3.107488,-30.200569,-27.093081,0.126794,3.57299,2.5,1.5,25,65,5,16,LAXBER
68,68,18.935848,-8.139397,10.796451,0.138441,3.901173,2.5,1.5,25,106,5,12,LAXBER
69,69,1.470101,-26.886136,-25.416035,0.113662,3.20294,2.5,1.5,25,26,5,3,LAXBER
70,70,1.423869,-26.997003,-25.573133,0.099294,2.798037,2.5,1.5,26,28,3,4,LAXBER
71,71,1.569059,-26.391892,-24.822833,0.112689,3.175504,2.5,1.5,28,69,4,2,LAXBER
72,72,0.750767,-41.345048,-40.594281,0.176204,4.965322,2.5,1.5,69,70,2,6,LAXBER
73,73,18.646661,-7.78322,10.863441,0.143099,4.032432,2.5,1.5,71,70,7,6,LAXBER
74,74,12.833625,-11.257521,1.576104,0.109536,3.086663,2.5,1.5,88,71,9,7,LAXBER
75,75,1.551037,-25.107604,-23.556567,0.115522,3.255353,2.5,1.5,71,72,7,8,LAXBER
76,76,11.20288,-9.097344,2.105536,0.084326,2.376258,2.5,1.5,73,72,10,8,LAXBER
77,77,10.110842,-9.986293,0.124549,0.090322,2.545212,2.5,1.5,74,73,11,10,LAXBER
78,78,20.428069,-7.202831,13.225238,0.14396,4.05672,2.5,1.5,75,74,21,11,LAXBER
79,79,2.941711,-31.660384,-28.718673,0.132899,3.745005,2.5,1.5,88,74,9,11,LAXBER
80,80,3.137061,-31.041788,-27.904727,0.132187,3.724964,2.5,1.5,63,105,14,13,LAXBER
81,81,3.08111,-30.143349,-27.062239,0.127399,3.590028,2.5,1.5,65,69,16,2,LAXBER
82,82,19.884857,-7.376395,12.508461,0.143097,4.032399,2.5,1.5,76,75,18,21,LAXBER
83,83,1.581871,-26.219374,-24.637503,0.111285,3.135958,2.5,1.5,76,77,18,19,LAXBER
84,84,11.803533,-11.305117,0.498416,0.106296,2.995365,2.5,1.5,64,76,17,18,LAXBER
85,85,10.99111,-9.416825,1.574285,0.082055,2.312265,2.5,1.5,32,77,20,19,LAXBER
86,86,10.149087,-9.787834,0.361253,0.089052,2.509446,2.5,1.5,34,32,23,20,LAXBER
87,87,0.756648,-42.663983,-41.907335,0.180004,5.072393,2.5,1.5,36,1,24,22,LAXBER
88,88,1.502793,-27.168506,-25.665713,0.114612,3.229687,2.5,1.5,1,2,22,1,LAXBER
89,89,12.177451,-11.486412,0.691039,0.106181,2.992105,2.5,1.5,63,1,14,22,LAXBER
90,90,0.757886,-41.867303,-41.109417,0.178026,5.016665,2.5,1.5,34,36,23,24,LAXBER
91,91,3.015773,-31.459496,-28.443723,0.137329,3.869853,2.5,1.5,64,34,17,23,LAXBER
92,92,2.464336,-14.711243,-12.246907,0.085464,2.408317,2.5,1.5,64,24,17,-1,LAXBER
93,93,2.826061,-13.666348,-10.840287,0.084488,2.380826,2.5,1.5,63,24,14,-1,LAXBER
94,94,2.507684,-14.866693,-12.359009,0.086405,2.434851,2.5,1.5,88,24,9,-1,LAXBER
95,95,2.285518,-14.483213,-12.197695,0.084213,2.373071,2.5,1.5,65,24,16,-1,LAXBER
96,96,11.437146,-9.792336,1.64481,0.074906,2.110805,3.0,1.5,3,2,15,1,LAXBER
97,97,9.597415,-9.545066,0.052349,0.081965,2.309726,3.0,1.5,105,3,13,15,LAXBER
98,98,13.927658,-8.058107,5.869552,0.098754,2.782825,3.0,1.5,106,105,12,13,LAXBER
99,99,3.858412,-29.281297,-25.422885,0.124664,3.512971,3.0,1.5,25,65,5,16,LAXBER
100,100,12.472218,-8.309852,4.162366,0.095288,2.685173,3.0,1.5,25,106,5,12,LAXBER
101,101,0.372203,-22.348734,-21.976531,0.097807,2.756136,3.0,1.5,25,26,5,3,LAXBER
102,102,0.09541,-25.520228,-25.424818,0.0895,2.522055,3.0,1.5,26,28,3,4,LAXBER
103,103,0.327187,-22.145362,-21.818175,0.097215,2.739464,3.0,1.5,28,69,4,2,LAXBER
104,104,0.360563,-36.046327,-35.685764,0.157465,4.437267,3.0,1.5,69,70,2,6,LAXBER
105,105,8.168245,-8.036024,0.132221,0.094362,2.659059,3.0,1.5,71,70,7,6,LAXBER
106,106,2.158152,-11.349769,-9.191617,0.063144,1.779366,3.0,1.5,88,71,9,7,LAXBER
107,107,0.327362,-20.945896,-20.618533,0.099106,2.792745,3.0,1.5,71,72,7,8,LAXBER
108,108,11.659862,-9.097297,2.562565,0.073183,2.062258,3.0,1.5,73,72,10,8,LAXBER
109,109,9.177885,-10.077122,-0.899236,0.083835,2.362408,3.0,1.5,74,73,11,10,LAXBER
110,110,11.5765,-7.380052,4.196448,0.095931,2.703286,3.0,1.5,75,74,21,11,LAXBER
111,111,3.770424,-30.406582,-26.636158,0.13001,3.663604,3.0,1.5,88,74,9,11,LAXBER
112,112,3.882385,-30.097118,-26.214732,0.129556,3.650819,3.0,1.5,63,105,14,13,LAXBER
113,113,3.771261,-29.097892,-25.326631,0.124795,3.516655,3.0,1.5,65,69,16,2,LAXBER
114,114,10.803078,-7.555907,3.247172,0.094272,2.656526,3.0,1.5,76,75,18,21,LAXBER
115,115,0.021418,-22.040561,-22.019143,0.096381,2.71597,3.0,1.5,76,77,18,19,LAXBER
116,116,2.190335,-11.530701,-9.340366,0.060697,1.710407,3.0,1.5,64,76,17,18,LAXBER
117,117,11.839456,-9.389179,2.450277,0.076126,2.145184,3.0,1.5,32,77,20,19,LAXBER
118,118,9.121928,-9.889758,-0.76783,0.081923,2.308528,3.0,1.5,34,32,23,20,LAXBER
119,119,0.716361,-37.259022,-36.542661,0.160329,4.517983,3.0,1.5,36,1,24,22,LAXBER
120,120,0.431948,-22.937675,-22.505727,0.099165,2.794401,3.0,1.5,1,2,22,1,LAXBER
121,121,2.152548,-11.48136,-9.328812,0.062565,1.76305,3.0,1.5,63,1,14,22,LAXBER
122,122,0.394898,-36.416855,-36.021957,0.158697,4.471986,3.0,1.5,34,36,23,24,LAXBER
123,123,3.754783,-30.359006,-26.604223,0.13458,3.792381,3.0,1.5,64,34,17,23,LAXBER
124,124,0.009852,-17.456329,-17.446478,0.074549,2.100748,3.0,1.5,64,24,17,-1,LAXBER
125,125,2.716765,-15.228815,-12.51205,0.092828,2.615834,3.0,1.5,63,24,14,-1,LAXBER
126,126,1.861501,-16.381457,-14.519956,0.090659,2.554723,3.0,1.5,88,24,9,-1,LAXBER
127,127,0.001799,-16.258592,-16.256792,0.073269,2.064687,3.0,1.5,65,24,16,-1,LAXBER
128,128,11.52168,-9.808468,1.713212,0.074911,2.110949,3.5,1.5,3,2,15,1,LAXBER
129,129,9.681182,-9.497576,0.183606,0.081849,2.306446,3.5,1.5,105,3,13,15,LAXBER
130,130,15.023669,-7.237372,7.786296,0.07447,2.098532,3.5,1.5,106,105,12,13,LAXBER
131,131,4.609244,-29.397573,-24.788329,0.12537,3.532858,3.5,1.5,25,65,5,16,LAXBER
132,132,12.587644,-7.507434,5.08021,0.084004,2.367182,3.5,1.5,25,106,5,12,LAXBER
133,133,0.964564,-6.663145,-5.698581,0.031791,0.895859,3.5,1.5,25,26,5,3,LAXBER
134,134,0.222447,-10.941867,-10.719421,0.038805,1.093499,3.5,1.5,26,28,3,4,LAXBER
135,135,0.599875,-7.122848,-6.522972,0.032485,0.915413,3.5,1.5,28,69,4,2,LAXBER
136,136,1.940958,-24.763444,-22.822487,0.113002,3.184324,3.5,1.5,69,70,2,6,LAXBER
137,137,3.649519,-7.21457,-3.565051,0.052978,1.492885,3.5,1.5,71,70,7,6,LAXBER
138,138,4.139807,-4.277277,-0.13747,0.026893,0.757822,3.5,1.5,88,71,9,7,LAXBER
139,139,0.677524,-5.873341,-5.195817,0.033557,0.945627,3.5,1.5,71,72,7,8,LAXBER
140,140,11.648272,-9.087102,2.56117,0.073188,2.062397,3.5,1.5,73,72,10,8,LAXBER
141,141,9.098287,-9.994353,-0.896066,0.083737,2.359665,3.5,1.5,74,73,11,10,LAXBER
142,142,10.92145,-6.661775,4.259675,0.081925,2.308594,3.5,1.5,75,74,21,11,LAXBER
143,143,3.72802,-30.415462,-26.687442,0.129879,3.659913,3.5,1.5,88,74,9,11,LAXBER
144,144,3.869221,-30.253641,-26.38442,0.129449,3.647792,3.5,1.5,63,105,14,13,LAXBER
145,145,4.559445,-29.082347,-24.522902,0.125886,3.547393,3.5,1.5,65,69,16,2,LAXBER
146,146,9.564454,-6.764424,2.800029,0.070498,1.98658,3.5,1.5,76,75,18,21,LAXBER
147,147,0.026632,-6.777108,-6.750476,0.032106,0.904716,3.5,1.5,76,77,18,19,LAXBER
148,148,5.163102,-5.70281,-0.539708,0.03726,1.049974,3.5,1.5,64,76,17,18,LAXBER
149,149,11.836889,-9.364978,2.471911,0.076144,2.145695,3.5,1.5,32,77,20,19,LAXBER
150,150,9.057916,-9.817603,-0.759687,0.081819,2.305606,3.5,1.5,34,32,23,20,LAXBER
151,151,3.188008,-25.674896,-22.486888,0.115018,3.241131,3.5,1.5,36,1,24,22,LAXBER
152,152,0.77923,-7.821009,-7.041779,0.034482,0.971676,3.5,1.5,1,2,22,1,LAXBER
153,153,4.31594,-4.17048,0.14546,0.027664,0.779543,3.5,1.5,63,1,14,22,LAXBER
154,154,2.107487,-24.85057,-22.743083,0.113686,3.203602,3.5,1.5,34,36,23,24,LAXBER
155,155,3.717488,-30.376106,-26.658618,0.134479,3.789529,3.5,1.5,64,34,17,23,LAXBER
156,156,0.583787,-15.359626,-14.775839,0.059776,1.68446,3.5,1.5,64,24,17,-1,LAXBER
157,157,4.95885,-17.761434,-12.802584,0.157554,4.43977,3.5,1.5,63,24,14,-1,LAXBER
158,158,2.79942,-16.643852,-13.844431,0.14615,4.118434,3.5,1.5,88,24,9,-1,LAXBER
159,159,0.530464,-13.966196,-13.435732,0.058989,1.662275,3.5,1.5,65,24,16,-1,LAXBER
160,160,11.590799,-9.793998,1.796801,0.074921,2.111233,4.0,1.5,3,2,15,1,LAXBER
161,161,10.024629,-9.532094,0.492535,0.081954,2.309415,4.0,1.5,105,3,13,15,LAXBER
162,162,17.753596,-6.330077,11.423519,0.085269,2.40284,4.0,1.5,106,105,12,13,LAXBER
0,0,7.958593,-20.131773,-12.17318,0.106104,2.989939,1.5,1.5,22,24,1,15,KUDLEB
1,1,8.313761,-19.620808,-11.307047,0.122365,3.448166,1.5,1.5,24,26,15,13,KUDLEB
2,2,30.500575,-4.818861,25.681714,0.169693,4.781846,1.5,1.5,27,26,12,13,KUDLEB
3,3,23.724964,-9.60017,14.124794,0.126589,3.5672,1.5,1.5,26,72,13,14,KUDLEB
4,4,30.890254,-4.557979,26.332276,0.173278,4.882861,1.5,1.5,28,27,5,12,KUDLEB
5,5,9.989244,-23.617297,-13.628053,0.122591,3.454538,1.5,1.5,28,74,5,16,KUDLEB
6,6,19.752977,-8.374901,11.378077,0.130257,3.670551,1.5,1.5,30,28,3,5,KUDLEB
7,7,19.348244,-8.283431,11.064812,0.103857,2.926622,1.5,1.5,31,30,4,3,KUDLEB
8,8,8.520221,-18.820681,-10.30046,0.114796,3.23489,1.5,1.5,31,33,4,2,KUDLEB
9,9,5.769643,-29.278669,-23.509026,0.161392,4.547928,1.5,1.5,33,34,2,6,KUDLEB
10,10,24.407125,-9.568121,14.839004,0.12713,3.58244,1.5,1.5,33,74,2,16,KUDLEB
11,11,30.240374,-5.555074,24.6853,0.163243,4.600092,1.5,1.5,35,34,7,6,KUDLEB
12,12,8.513323,-19.330687,-10.817364,0.117903,3.32244,1.5,1.5,35,91,7,8,KUDLEB
13,13,24.753382,-9.784544,14.968838,0.147286,4.150442,1.5,1.5,75,35,9,7,KUDLEB
14,14,19.515684,-8.16958,11.346104,0.101516,2.860674,1.5,1.5,36,91,10,8,KUDLEB
15,15,18.901159,-8.483094,10.418065,0.119119,3.356716,1.5,1.5,37,36,11,10,KUDLEB
16,16,9.200818,-24.226891,-15.026073,0.139945,3.943572,1.5,1.5,75,37,9,11,KUDLEB
17,17,5.070997,-30.702723,-25.631726,0.171835,4.842198,1.5,1.5,37,38,11,21,KUDLEB
18,18,30.790916,-5.07018,25.720736,0.17199,4.846586,1.5,1.5,39,38,18,21,KUDLEB
19,19,8.085123,-20.05999,-11.974868,0.122474,3.451256,1.5,1.5,39,40,18,19,KUDLEB
20,20,23.422634,-9.977141,13.445493,0.127597,3.595609,1.5,1.5,76,39,17,18,KUDLEB
21,21,20.016899,-8.029333,11.987567,0.105849,2.982749,1.5,1.5,41,40,20,19,KUDLEB
22,22,19.952867,-8.218839,11.734028,0.123894,3.491273,1.5,1.5,42,41,23,20,KUDLEB
23,23,9.739845,-23.783643,-14.043798,0.127789,3.601016,1.5,1.5,21,72,22,14,KUDLEB
24,24,19.495326,-8.344789,11.150537,0.121466,3.422829,1.5,1.5,22,21,1,22,KUDLEB
25,25,23.310478,-9.812742,13.497736,0.127399,3.590034,1.5,1.5,42,76,23,17,KUDLEB
26,26,30.275245,-5.108497,25.166748,0.167708,4.72591,1.5,1.5,20,42,24,23,KUDLEB
27,27,4.94582,-30.518763,-25.572943,0.169531,4.777283,1.5,1.5,20,21,24,22,KUDLEB
28,28,8.820772,-10.094315,-1.273543,0.119922,3.379329,1.5,1.5,75,19,9,-1,KUDLEB
29,29,8.385467,-9.39312,-1.007654,0.108251,3.050457,1.5,1.5,19,74,-1,16,KUDLEB
30,30,10.444974,-10.230174,0.2148,0.118493,3.339076,1.5,1.5,76,19,17,-1,KUDLEB
31,31,9.968743,-9.872149,0.096594,0.121512,3.42413,1.5,1.5,19,72,-1,14,KUDLEB
32,32,4.812591,-26.563336,-21.750745,0.110216,3.105829,2.0,1.5,22,24,1,15,KUDLEB
33,33,5.11743,-26.099987,-20.982558,0.126173,3.555489,2.0,1.5,24,26,15,13,KUDLEB
34,34,30.649502,-6.290814,24.358688,0.17406,4.9049,2.0,1.5,27,26,12,13,KUDLEB
35,35,20.426988,-11.342958,9.084031,0.12262,3.455363,2.0,1.5,26,72,13,14,KUDLEB
36,36,31.010716,-5.931883,25.078833,0.177707,5.007675,2.0,1.5,28,27,5,12,KUDLEB
37,37,6.250986,-28.883847,-22.632861,0.129111,3.638263,2.0,1.5,28,74,5,16,KUDLEB
38,38,17.08351,-9.15188,7.93163,0.127297,3.587165,2.0,1.5,30,28,3,5,KUDLEB
39,39,16.577152,-9.226812,7.35034,0.101875,2.87079,2.0,1.5,31,30,4,3,KUDLEB
40,40,5.218045,-24.993582,-19.775537,0.118155,3.329529,2.0,1.5,31,33,4,2,KUDLEB
41,41,3.148478,-37.089665,-33.941187,0.168626,4.751773,2.0,1.5,33,34,2,6,KUDLEB
42,42,21.464568,-11.174405,10.290163,0.127018,3.579298,2.0,1.5,33,74,2,16,KUDLEB
43,43,29.005063,-7.415461,21.589601,0.162695,4.584662,2.0,1.5,35,34,7,6,KUDLEB
44,44,5.256047,-25.959604,-20.703557,0.121004,3.409811,2.0,1.5,35,91,7,8,KUDLEB
45,45,20.943422,-12.019736,8.923686,0.143316,4.038548,2.0,1.5,75,35,9,7,KUDLEB
46,46,16.645443,-9.180394,7.465049,0.098973,2.789,2.0,1.5,36,91,10,8,KUDLEB
47,47,16.503615,-9.26056,7.243055,0.116055,3.270365,2.0,1.5,37,36,11,10,KUDLEB
48,48,5.968578,-29.332926,-23.364348,0.143343,4.039314,2.0,1.5,75,37,9,11,KUDLEB
49,49,2.628073,-40.780068,-38.151995,0.184259,5.192305,2.0,1.5,37,38,11,21,KUDLEB
50,50,31.339794,-6.651487,24.688307,0.177051,4.989184,2.0,1.5,39,38,18,21,KUDLEB
51,51,4.989503,-26.996064,-22.006561,0.126588,3.567188,2.0,1.5,39,40,18,19,KUDLEB
52,52,19.973096,-11.843803,8.129293,0.123112,3.469213,2.0,1.5,76,39,17,18,KUDLEB
53,53,17.119727,-9.107659,8.012069,0.103787,2.924667,2.0,1.5,41,40,20,19,KUDLEB
54,54,16.887408,-9.17866,7.708748,0.120012,3.38186,2.0,1.5,42,41,23,20,KUDLEB
55,55,6.201838,-29.015617,-22.813779,0.129832,3.658583,2.0,1.5,21,72,22,14,KUDLEB
56,56,16.335399,-9.242698,7.092701,0.116802,3.29142,2.0,1.5,22,21,1,22,KUDLEB
57,57,19.906969,-11.503562,8.403407,0.123137,3.469932,2.0,1.5,42,76,23,17,KUDLEB
58,58,29.339632,-6.653969,22.685663,0.168323,4.743232,2.0,1.5,20,42,24,23,KUDLEB
59,59,2.685158,-39.550481,-36.865324,0.179967,5.071363,2.0,1.5,20,21,24,22,KUDLEB
60,60,6.138953,-12.700839,-6.561886,0.116945,3.295455,2.0,1.5,75,19,9,-1,KUDLEB
61,61,5.705782,-12.517105,-6.811323,0.106743,3.007942,2.0,1.5,19,74,-1,16,KUDLEB
62,62,7.151057,-13.482466,-6.331409,0.115246,3.247578,2.0,1.5,76,19,17,-1,KUDLEB
63,63,6.942161,-12.840766,-5.898605,0.118251,3.332254,2.0,1.5,19,72,-1,14,KUDLEB
64,64,1.394564,-28.72269,-27.328126,0.106148,2.99118,2.5,1.5,22,24,1,15,KUDLEB
65,65,1.418096,-28.329119,-26.911023,0.121053,3.411204,2.5,1.5,24,26,15,13,KUDLEB
66,66,21.314259,-6.707624,14.606635,0.147604,4.159405,2.5,1.5,27,26,12,13,KUDLEB
67,67,10.859523,-11.794397,-0.934874,0.097708,2.753346,2.5,1.5,26,72,13,14,KUDLEB
68,68,21.674794,-6.305809,15.368985,0.15179,4.277351,2.5,1.5,28,27,5,12,KUDLEB
69,69,3.079413,-29.626516,-26.547103,0.122395,3.449028,2.5,1.5,28,74,5,16,KUDLEB
70,70,12.094143,-9.228609,2.865534,0.104883,2.955546,2.5,1.5,30,28,3,5,KUDLEB
71,71,12.37138,-9.292661,3.07872,0.085756,2.416551,2.5,1.5,31,30,4,3,KUDLEB
72,72,1.537279,-26.785601,-25.248322,0.112927,3.182206,2.5,1.5,31,33,4,2,KUDLEB
73,73,0.944591,-37.065568,-36.120977,0.163756,4.614551,2.5,1.5,33,34,2,6,KUDLEB
74,74,12.078173,-11.407164,0.671008,0.105904,2.984306,2.5,1.5,33,74,2,16,KUDLEB
75,75,19.092586,-8.302369,10.790217,0.13735,3.870449,2.5,1.5,35,34,7,6,KUDLEB
76,76,1.466895,-28.033324,-26.566429,0.115266,3.248134,2.5,1.5,35,91,7,8,KUDLEB
77,77,10.994185,-12.877034,-1.882849,0.113655,3.202723,2.5,1.5,75,35,9,7,KUDLEB
78,78,12.051977,-9.143855,2.908122,0.085323,2.404359,2.5,1.5,36,91,10,8,KUDLEB
79,79,11.561983,-9.323451,2.238532,0.095773,2.698826,2.5,1.5,37,36,11,10,KUDLEB
80,80,3.063507,-29.648747,-26.58524,0.137777,3.882482,2.5,1.5,75,37,9,11,KUDLEB
81,81,0.598249,-41.731594,-41.133345,0.179369,5.054514,2.5,1.5,37,38,11,21,KUDLEB
82,82,22.059374,-7.470734,14.58864,0.150949,4.253649,2.5,1.5,39,38,18,21,KUDLEB
83,83,1.382818,-29.299857,-27.917039,0.121778,3.431644,2.5,1.5,39,40,18,19,KUDLEB
84,84,10.61646,-12.541547,-1.925087,0.098455,2.7744,2.5,1.5,76,39,17,18,KUDLEB
85,85,12.156726,-9.027096,3.12963,0.08819,2.48513,2.5,1.5,41,40,20,19,KUDLEB
86,86,11.40613,-9.178639,2.22749,0.098164,2.766217,2.5,1.5,42,41,23,20,KUDLEB
87,87,3.045614,-29.475571,-26.429956,0.124203,3.499956,2.5,1.5,21,72,22,14,KUDLEB
88,88,11.04136,-9.302403,1.738957,0.09518,2.682114,2.5,1.5,22,21,1,22,KUDLEB
89,89,10.624623,-11.931608,-1.306985,0.09834,2.77115,2.5,1.5,42,76,23,17,KUDLEB
90,90,19.593627,-7.043112,12.550515,0.141688,3.992681,2.5,1.5,20,42,24,23,KUDLEB
91,91,0.639455,-40.086509,-39.447054,0.175093,4.93402,2.5,1.5,20,21,24,22,KUDLEB
92,92,2.192349,-14.460383,-12.268034,0.113142,3.188285,2.5,1.5,75,19,9,-1,KUDLEB
93,93,1.876409,-14.986918,-13.11051,0.113359,3.194377,2.5,1.5,19,74,-1,16,KUDLEB
94,94,2.483919,-15.613025,-13.129106,0.098033,2.762522,2.5,1.5,76,19,17,-1,KUDLEB
95,95,2.490975,-15.043608,-12.552633,0.101859,2.870335,2.5,1.5,19,72,-1,14,KUDLEB
96,96,0.0,-27.012194,-27.012194,0.094066,2.650721,3.0,1.5,22,24,1,15,KUDLEB
97,97,0.519986,-23.936279,-23.416293,0.104621,2.948155,3.0,1.5,24,26,15,13,KUDLEB
98,98,10.856344,-6.849723,4.006622,0.099721,2.810084,3.0,1.5,27,26,12,13,KUDLEB
99,99,1.610563,-11.828904,-10.218341,0.058464,1.647479,3.0,1.5,26,72,13,14,KUDLEB
100,100,11.109621,-6.366356,4.743265,0.105878,2.983573,3.0,1.5,28,27,5,12,KUDLEB
101,101,3.585916,-29.297197,-25.711281,0.118351,3.33507,3.0,1.5,28,74,5,16,KUDLEB
102,102,11.277184,-9.308686,1.968498,0.09529,2.685211,3.0,1.5,30,28,3,5,KUDLEB
103,103,13.62101,-9.226637,4.394374,0.07484,2.108938,3.0,1.5,31,30,4,3,KUDLEB
104,104,2.650414,-22.339893,-19.689479,0.098539,2.776771,3.0,1.5,31,33,4,2,KUDLEB
105,105,1.139549,-31.505248,-30.365698,0.14658,4.130546,3.0,1.5,33,34,2,6,KUDLEB
106,106,2.66824,-12.085019,-9.41678,0.072577,2.045164,3.0,1.5,33,74,2,16,KUDLEB
107,107,8.733991,-8.83471,-0.100719,0.09588,2.701836,3.0,1.5,35,34,7,6,KUDLEB
108,108,0.676477,-23.438885,-22.762408,0.100289,2.826077,3.0,1.5,35,91,7,8,KUDLEB
109,109,2.666487,-13.175802,-10.509315,0.077543,2.185127,3.0,1.5,75,35,9,7,KUDLEB
110,110,12.839267,-9.054003,3.785263,0.082924,2.336759,3.0,1.5,36,91,10,8,KUDLEB
111,111,10.623918,-9.364981,1.258937,0.088002,2.479851,3.0,1.5,37,36,11,10,KUDLEB
112,112,3.814382,-28.979342,-25.16496,0.136088,3.834889,3.0,1.5,75,37,9,11,KUDLEB
113,113,0.095352,-35.642568,-35.547217,0.159287,4.4886,3.0,1.5,37,38,11,21,KUDLEB
114,114,11.167171,-7.903392,3.263778,0.101767,2.867728,3.0,1.5,39,38,18,21,KUDLEB
115,115,0.445501,-24.481228,-24.035727,0.104799,2.953169,3.0,1.5,39,40,18,19,KUDLEB
116,116,1.361409,-12.971435,-11.610026,0.061378,1.729601,3.0,1.5,76,39,17,18,KUDLEB
117,117,12.21411,-8.905814,3.308296,0.079478,2.239643,3.0,1.5,41,40,20,19,KUDLEB
118,118,10.004649,-9.282262,0.722387,0.088232,2.486312,3.0,1.5,42,41,23,20,KUDLEB
119,119,3.585055,-28.822682,-25.237627,0.122447,3.45049,3.0,1.5,21,72,22,14,KUDLEB
120,120,9.763203,-9.415244,0.34796,0.08589,2.420325,3.0,1.5,22,21,1,22,KUDLEB
