,file,read,order,extract_mol,status
3443,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEJJIX.cif,0.8057041168212891,0.00024771690368652344,7.583746433258057,OK
3444,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEKTOL.cif,0.5193436145782471,0.0002372264862060547,22.023420095443726,OK
3445,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEGBEH.cif,1.036003828048706,0.0008580684661865234,93.38723349571228,OK
3446,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEFZUU.cif,1.0318653583526611,0.0011854171752929688,162.14305329322815,OK
3447,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MELBOU.cif,0.5503957271575928,0.00023436546325683594,17.55016589164734,OK
3448,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEFXEC.cif,1.176821231842041,0.0008060932159423828,,TIMEOUT
3449,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEHHAK.cif,0.5479378700256348,0.00021696090698242188,104.62963199615479,OK
3450,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MELBUA.cif,0.8860499858856201,0.00013566017150878906,8.59914231300354,OK
3451,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MELDAJ.cif,0.5301010608673096,0.0003178119659423828,30.215466737747192,OK
3452,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MELCUC.cif,0.6693265438079834,0.0006709098815917969,32.361024618148804,OK
3453,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MENPMO.cif,0.6395878791809082,0.0002086162567138672,7.011463642120361,OK
3454,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEFXUS.cif,1.0931127071380615,0.0006194114685058594,,TIMEOUT
3455,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEQGOE.cif,0.7946796417236328,0.0023691654205322266,,UNORDERED
3456,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEPKOI.cif,0.8024871349334717,0.000469207763671875,70.49203038215637,OK
3457,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEQQEH.cif,0.5966999530792236,0.0007138252258300781,22.881325244903564,OK
3458,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEQWOX.cif,0.8363649845123291,0.0005359649658203125,21.825844049453735,OK
3459,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEQWUD.cif,0.6188597679138184,0.0002663135528564453,23.051065921783447,OK
3460,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEKTUR.cif,1.0984408855438232,0.0007202625274658203,193.02287697792053,OK
3461,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEQXAK.cif,0.8635141849517822,0.0002562999725341797,22.40473222732544,OK
3462,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEQXEO.cif,0.633298397064209,0.0003027915954589844,21.63339591026306,OK
3463,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MERLAZ.cif,0.7329399585723877,0.0002219676971435547,14.880189657211304,OK
3464,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MERLED.cif,0.9941616058349609,0.0004439353942871094,13.5317964553833,OK
3465,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MERPOP.cif,0.6922152042388916,0.0003528594970703125,41.07927417755127,OK
3466,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MELBAG.cif,0.8974790573120117,0.0008835792541503906,,TIMEOUT
3467,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEMBIT.cif,2.2778913974761963,0.002193450927734375,,TIMEOUT
3468,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MESKAW.cif,0.9698936939239502,0.0009291172027587891,56.12993121147156,OK
3469,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEMBOZ.cif,3.510787010192871,0.005597591400146484,,TIMEOUT
3470,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MESPME.cif,0.5955054759979248,6.437301635742188e-05,3.142146348953247,OK
3471,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MESPME01.cif,0.49266839027404785,0.00022745132446289062,7.300504446029663,OK
3472,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEVLEE.cif,0.5030043125152588,0.00015664100646972656,10.238660335540771,OK
3473,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MERGIC.cif,1.6722455024719238,0.0009684562683105469,201.66178917884827,OK
3474,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEWDAX.cif,0.740100622177124,0.0002193450927734375,29.45089077949524,OK
3475,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEYMUA.cif,0.8028359413146973,0.0030624866485595703,,UNORDERED
3476,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEWMUW.cif,0.6196138858795166,0.00034236907958984375,42.96169877052307,OK
3477,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEYWAQ.cif,0.9022490978240967,0.0035817623138427734,,UNORDERED
3478,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MERGEY.cif,2.0589981079101562,0.001409769058227539,258.8767650127411,OK
3479,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEZFIJ.cif,0.47696733474731445,0.0001544952392578125,11.478530645370483,OK
3480,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEZFOP.cif,0.5702629089355469,0.0002770423889160156,23.726481676101685,OK
3481,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEZFUV.cif,0.5534570217132568,0.0003147125244140625,35.580440282821655,OK
3482,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEZGAC.cif,0.938185453414917,0.0003578662872314453,23.193121671676636,OK
3483,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MFMPOR.cif,0.4736499786376953,0.0001399517059326172,10.226264476776123,OK
3484,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIBGOV.cif,0.7283182144165039,8.177757263183594e-05,3.403069257736206,OK
3485,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIBGUB.cif,0.6289877891540527,0.010385990142822266,,UNORDERED
3486,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEYQUF.cif,0.8407440185546875,0.0006096363067626953,115.44305491447449,OK
3487,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIBHIQ.cif,0.5432379245758057,0.00039005279541015625,16.558734893798828,OK
3488,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIBJAK.cif,0.5510857105255127,0.00027108192443847656,26.97166085243225,OK
3489,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIGGUH.cif,0.8738992214202881,0.00010800361633300781,5.667216777801514,OK
3490,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MESHOI.cif,2.1784555912017822,0.0014390945434570312,,TIMEOUT
3491,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIHLAR.cif,0.6415939331054688,0.0002548694610595703,23.116050243377686,OK
3492,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIHLEU.cif,0.4972047805786133,0.000202178955078125,18.903250694274902,OK
3493,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIHLEV.cif,0.7591617107391357,9.322166442871094e-05,3.016019821166992,OK
3494,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIHLOF.cif,0.6034402847290039,0.0001380443572998047,7.220934867858887,OK
3495,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIHLIZ.cif,0.4842081069946289,0.00013875961303710938,8.033935785293579,OK
3496,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIHMAS.cif,0.9487259387969971,0.00014400482177734375,7.464272975921631,OK
3497,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIHLUL.cif,0.986353874206543,0.0003726482391357422,29.778614282608032,OK
3498,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MESKEA.cif,1.3939175605773926,0.001140594482421875,,TIMEOUT
3499,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEWMIK.cif,1.139120101928711,0.001051187515258789,257.21708059310913,OK
3500,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIJNEY.cif,0.8759851455688477,0.00012373924255371094,7.534780025482178,OK
3501,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIKNIE.cif,0.65437912940979,0.0002722740173339844,26.435124397277832,OK
3502,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIKNEA.cif,0.6768875122070312,0.00031304359436035156,45.85058069229126,OK
3503,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIKRUV.cif,1.2667243480682373,0.0012249946594238281,94.49000096321106,OK
3504,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIHMEW.cif,0.9221482276916504,0.002184629440307617,182.59816360473633,OK
3505,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MEZRUG.cif,0.668175458908081,0.0002963542938232422,,TIMEOUT
3506,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIKSAC.cif,0.8621797561645508,0.0007064342498779297,111.38693451881409,OK
3507,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MILCIV.cif,0.5103161334991455,0.00028133392333984375,8.360538244247437,OK
3508,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MILCER.cif,0.5732176303863525,0.00022149085998535156,21.318183422088623,OK
3509,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIPFUN.cif,0.8644270896911621,0.0002162456512451172,4.6739208698272705,OK
3510,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIPROF.cif,0.8556647300720215,0.0001652240753173828,12.728235721588135,OK
3511,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIPRUA.cif,0.4937558174133301,0.00028061866760253906,16.52063226699829,OK
3512,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MICSOI.cif,1.0967860221862793,0.0009670257568359375,,TIMEOUT
3513,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIPSAH.cif,0.6384139060974121,0.0002372264862060547,16.76386857032776,OK
3514,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIQDUL.cif,0.4791679382324219,0.0001850128173828125,18.078468322753906,OK
3515,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MILCOB.cif,1.0351412296295166,0.0009417533874511719,71.381356716156,OK
3516,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MISKEF.cif,0.4905400276184082,0.00015926361083984375,7.122742414474487,OK
3517,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIKSEG.cif,1.1444284915924072,0.0006897449493408203,111.66249299049377,OK
3518,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MITJAB.cif,0.6488006114959717,0.00014257431030273438,7.157318353652954,OK
3519,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIPYAM.cif,1.2585396766662598,0.0008170604705810547,82.15403461456299,OK
3520,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIJLOI.cif,1.138956069946289,0.0007898807525634766,,TIMEOUT
3521,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIXHAF.cif,0.8328583240509033,0.0003628730773925781,25.643504858016968,OK
3522,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MISKAB.cif,1.0213711261749268,0.001257181167602539,87.11061644554138,OK
3523,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MITFON.cif,0.992988109588623,0.0006771087646484375,79.02064895629883,OK
3524,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIYZUP.cif,0.7788345813751221,0.00023412704467773438,15.27075719833374,OK
3525,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOBVII.cif,0.963728666305542,0.0005831718444824219,38.4950475692749,OK
3526,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOBWEG.cif,0.8210000991821289,0.0006999969482421875,50.51691222190857,OK
3527,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIWYUN.cif,0.858877420425415,0.0015554428100585938,119.00992751121521,OK
3528,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOBWIK.cif,0.5433750152587891,0.00032711029052734375,43.40297245979309,OK
3529,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOBWOQ.cif,0.8284933567047119,0.00017690658569335938,13.5047025680542,OK
3530,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOBWUW.cif,0.864701509475708,0.0001499652862548828,7.749247789382935,OK
3531,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOBXAD.cif,0.885439395904541,0.00013637542724609375,7.95293116569519,OK
3532,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOCSUS.cif,0.6039848327636719,0.00014352798461914062,12.023829460144043,OK
3533,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOBXEH.cif,0.6620790958404541,0.0003001689910888672,26.730920791625977,OK
3534,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOJGAV.cif,0.8868939876556396,0.00013780593872070312,7.19053316116333,OK
3535,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIWYOH.cif,1.078566551208496,0.0009577274322509766,180.5361623764038,OK
3536,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOJGOJ.cif,0.6776409149169922,0.00021076202392578125,11.16941213607788,OK
3537,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOJGUP.cif,0.542384147644043,0.00019216537475585938,10.621678352355957,OK
3538,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MIPSEL.cif,5.78715705871582,0.004982709884643555,,TIMEOUT
3539,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOKHEB.cif,1.0785880088806152,0.0005228519439697266,40.56236147880554,OK
3540,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOKHIF.cif,0.5498571395874023,0.0004572868347167969,24.829821348190308,OK
3541,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOKHUR.cif,0.4834756851196289,0.00030303001403808594,8.228177309036255,OK
3542,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOJGEZ.cif,0.665215015411377,0.001064300537109375,102.89086580276489,OK
3543,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOKNEF.cif,0.642979621887207,0.00019598007202148438,13.688593864440918,OK
3544,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLDUN.cif,1.020585060119629,0.00039005279541015625,44.90810298919678,OK
3545,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOKHOL.cif,0.9545259475708008,0.001027822494506836,89.23376441001892,OK
3546,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLFAV.cif,0.8758971691131592,0.00018930435180664062,12.735599517822266,OK
3547,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOBVOO.cif,0.9840648174285889,0.0007393360137939453,,TIMEOUT
3548,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLNOQ.cif,0.6523501873016357,0.0002791881561279297,11.310989618301392,OK
3549,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLNUW.cif,0.8666672706604004,0.00012254714965820312,7.821871280670166,OK
3550,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLPAE.cif,0.8645250797271729,0.0001437664031982422,9.023852825164795,OK
3551,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLPEI.cif,0.6229302883148193,0.00011610984802246094,7.00407600402832,OK
3552,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLPIM.cif,0.6084787845611572,0.00012612342834472656,6.825807332992554,OK
3553,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLFEZ.cif,0.8553576469421387,0.0011250972747802734,63.144511222839355,OK
3554,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLPUY.cif,0.6303970813751221,0.0004382133483886719,50.33813953399658,OK
3555,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MODZEM.cif,1.414337158203125,0.0013756752014160156,,TIMEOUT
3556,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMDEX.cif,0.9298229217529297,0.0002460479736328125,14.395607233047485,OK
3557,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOJGID.cif,0.7652337551116943,0.001352548599243164,,TIMEOUT
3558,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOKPUZ.cif,1.0376574993133545,0.0008680820465087891,203.95125484466553,OK
3559,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLPOS.cif,0.9864461421966553,0.0012679100036621094,127.16437125205994,OK
3560,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMLUX.cif,0.7717370986938477,0.0005595684051513672,75.00563716888428,OK
3561,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOLQAF.cif,1.2385265827178955,0.0014247894287109375,153.7174370288849,OK
3562,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMTIS.cif,1.1357016563415527,0.0011687278747558594,71.73348808288574,OK
3563,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMWES.cif,0.6251180171966553,0.00014638900756835938,6.912728786468506,OK
3564,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMVEQ.cif,0.8174998760223389,0.0005981922149658203,32.937002182006836,OK
3565,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMKOO.cif,0.837679386138916,0.0020036697387695312,156.26373100280762,OK
3566,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMKUU.cif,1.0331494808197021,0.0017459392547607422,160.6633620262146,OK
3567,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMKUU01.cif,1.1276865005493164,0.0009472370147705078,155.93419075012207,OK
3568,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MORZIE.cif,0.6763551235198975,0.0006775856018066406,28.93263530731201,OK
3569,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOMTOY.cif,1.0609395503997803,0.0004999637603759766,71.43059945106506,OK
3570,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOSGAC.cif,0.7960319519042969,0.0002110004425048828,23.866798400878906,OK
3571,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOSQEQ.cif,0.6234869956970215,0.0001876354217529297,17.43334674835205,OK
3572,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOSQIU.cif,0.7531158924102783,0.0001933574676513672,7.049571752548218,OK
3573,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOSRAN.cif,0.4840209484100342,0.00016498565673828125,9.789962530136108,OK
3574,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOSGEG.cif,0.7331888675689697,0.0003688335418701172,65.46538519859314,OK
3575,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOTNAN.cif,0.9205684661865234,0.0002579689025878906,24.350046396255493,OK
3576,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOTNER.cif,0.7201817035675049,0.0006239414215087891,40.9387788772583,OK
3577,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOVYIH.cif,0.6315808296203613,0.00022220611572265625,12.090672969818115,OK
3578,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOVYUT.cif,0.8633368015289307,0.00013780593872070312,10.837810754776001,OK
3579,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOTNIV.cif,1.0400378704071045,0.0008399486541748047,60.06299042701721,OK
3580,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWNUK.cif,0.48856234550476074,0.00016951560974121094,12.636817455291748,OK
3581,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOVZOO.cif,0.7198593616485596,0.000782012939453125,40.983455419540405,OK
3582,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOSFIJ.cif,0.7727928161621094,0.0009012222290039062,210.963280916214,OK
3583,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWPIA.cif,0.8912436962127686,0.0005509853363037109,,ERROR
3584,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWPEW.cif,0.8851268291473389,0.000171661376953125,12.739614725112915,OK
3585,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWPUM.cif,0.8375539779663086,0.0003681182861328125,,ERROR
3586,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWPOG.cif,0.4963397979736328,0.00019240379333496094,14.346660852432251,OK
3587,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWQEX.cif,0.6861753463745117,0.00036215782165527344,,ERROR
3588,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWPAS.cif,0.817875862121582,0.0004096031188964844,41.816709756851196,OK
3589,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWQAT.cif,0.7202703952789307,0.0005440711975097656,53.398858070373535,OK
3590,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MONCID.cif,0.9705357551574707,0.0008304119110107422,,TIMEOUT
3591,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOSFOP.cif,0.9639408588409424,0.0010042190551757812,,TIMEOUT
3592,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOSFUV.cif,1.5664687156677246,0.0011267662048339844,,TIMEOUT
3593,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWQUN.cif,0.857917308807373,0.0007188320159912109,43.572993516922,OK
3594,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOYZIK.cif,0.8676848411560059,0.00013637542724609375,9.987354755401611,OK
3595,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOYZOQ.cif,0.5703279972076416,0.0002357959747314453,9.940301179885864,OK
3596,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOYZUW.cif,0.5481219291687012,0.00013256072998046875,10.325638771057129,OK
3597,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MSTPIN10.cif,0.5009450912475586,0.000102996826171875,4.5866076946258545,OK
3598,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUBFAT.cif,0.4916660785675049,0.00012803077697753906,6.3276755809783936,OK
3599,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUBDUL.cif,0.7123520374298096,0.00035071372985839844,10.818138122558594,OK
3600,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MOWQIB.cif,0.9338135719299316,0.0011513233184814453,156.14018869400024,OK
3601,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUBYAM.cif,1.5340197086334229,0.0005898475646972656,43.255345821380615,OK
3602,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUDPUX.cif,0.9488275051116943,0.00020432472229003906,14.008403778076172,OK
3603,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUDROS.cif,0.5286726951599121,0.00025153160095214844,25.318342447280884,OK
3604,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUDKUU.cif,0.696359395980835,0.0005800724029541016,73.95168232917786,OK
3605,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUGGOM.cif,0.7476983070373535,0.0002949237823486328,7.338658809661865,OK
3606,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUGJIH.cif,0.5296764373779297,0.0002503395080566406,12.916311979293823,OK
3607,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUGBEY.cif,0.5405712127685547,0.0003941059112548828,41.632795333862305,OK
3608,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUGLEI.cif,0.9107868671417236,0.00023031234741210938,14.566453218460083,OK
3609,/home/shachar/repos/PorCrystalStructures/data/archive/ccdc_data/cif/porphyrins/MUGLIM.cif,0.6851456165313721,0.0006134510040283203,31.728348970413208,OK
